803264,2,134
806668,2,422
1054724,4,268
1068499,4,103
1054318,4,67
1067947,4,1518
1069012,4,122
1064359,4,110
802300,2,38
796363,2,667
804703,2,164
799780,2,255
800206,2,82
806143,2,462
800172,2,1015
805308,2,701
798363,2,372
805813,2,55
802758,2,220
798297,2,174
806471,2,369
800884,2,76
804338,2,57
796439,2,3417
800562,2,155
796889,2,68
806703,2,39
799708,2,125
805272,2,245
805240,2,74
804560,2,156
803701,2,123
801080,2,79
803421,2,55
796063,2,339
803943,2,306
805454,2,427
800309,2,178
807220,2,102
806242,2,78
803259,2,159
799063,2,2732
799949,2,1030
799657,2,64
798409,2,779
795771,2,1254
798353,2,206
807212,2,114
803179,2,116
802466,2,361
800867,2,47
805982,2,66
806170,2,75
799774,2,159
800588,2,357
806894,2,85
801559,2,1368
807200,2,240
806416,2,921
797696,2,283
796869,2,72
806651,2,147
803941,2,192
807191,2,148
798259,2,333
799899,2,254
799068,2,2965
796211,2,533
806553,2,447
807209,2,100
802031,2,96
798286,2,445
804789,2,362
795830,2,2849
798670,2,293
803806,2,114
804099,2,87
800698,2,329
802748,2,158
806636,2,98
803290,2,107
802546,2,395
805260,2,184
806702,2,69
807400,2,124
805657,2,52
804100,2,131
806046,2,92
802872,2,130
798427,2,1169
797511,2,1943
805472,2,621
806089,2,44
800531,2,99
795963,2,93
806298,2,68
800745,2,730
799204,2,71
805850,2,66
800666,2,72
806062,2,187
801778,2,1212
807356,2,67
806867,2,132
800973,2,291
807384,2,98
803592,2,149
806734,2,70
807404,2,69
802515,2,475
806003,2,102
803841,2,84
799658,2,128
805243,2,97
806798,2,263
802893,2,130
805534,2,235
799133,2,4477
798502,2,222
806688,2,180
796708,2,277
805899,2,50
806848,2,69
806933,2,70
805933,2,71
806307,2,95
798161,2,99
802803,2,56
799055,2,2610
803829,2,389
802596,2,1069
800390,2,3406
804934,2,119
799174,2,1119
807312,2,128
798370,2,232
802314,2,233
803285,2,648
799972,2,1842
799091,2,3451
805940,2,63
799363,2,517
800795,2,131
801805,2,531
803089,2,288
802971,2,106
802463,2,346
806080,2,51
805212,2,60
798862,2,127
799969,2,1798
806885,2,69
798255,2,113
798521,2,96
1082074,4,818
798933,2,401
802202,2,89
807076,2,50
800323,2,226
799327,2,174
807304,2,73
798046,2,156
807138,2,60
806382,2,241
801267,2,60
806001,2,66
798780,2,483
805058,2,581
797883,2,126
804231,2,393
801171,2,163
806724,2,95
802597,2,1079
806126,2,70
800620,2,418
798868,2,224
807059,2,124
806942,2,89
802905,2,259
795944,2,87
795962,2,33
802273,2,127
805021,2,255
805517,2,85
800515,2,90
796616,2,273
807142,2,64
806654,2,164
801962,2,1050
798629,2,259
1083632,4,2149
1061185,4,654
1059790,4,719
1068494,4,201
1072979,4,215
1065035,4,116
1064711,4,417
1060628,4,1198
1063894,4,1025
1081203,4,1283
1054674,4,2143
1069752,4,117
1069413,4,1127
1060902,4,659
1068464,4,97
401667,3,98
411386,3,772
379088,3,150
383859,3,770
409422,3,339
396443,3,791
406395,3,154
387149,3,109
383858,3,767
1069010,4,334
1086348,4,71
1055120,4,2132
1068063,4,1108
1068431,4,1776
1053666,4,117
1060684,4,240
1059958,4,1271
1060245,4,1170
1068489,4,94
1056600,4,772
1069758,4,254
1055841,4,2306
1076386,4,719
1055646,4,243
1087985,4,235
1083963,4,1392
1071852,4,1153
1064857,4,221
1063805,4,513
1080455,4,223
1070222,4,150
1056655,4,1250
1066687,4,135
1080122,4,259
3482,3,1307
1055325,4,266
1081160,4,475
1046771,1,49
1051475,1,121
1051428,1,142
1051581,1,256
1047491,1,493
1051293,1,129
1049544,1,290
1051372,1,245
1047672,1,3601
1049204,1,125
1051132,1,98
1048311,1,2105
1052274,1,262
1048720,1,140
1048922,1,994
1052269,1,252
1048435,1,140
1050921,1,95
1052534,1,220
1046752,1,1612
1049036,1,720
1047666,1,3535
1047769,1,120
1050769,1,173
1048969,1,672
1052080,1,914
1051335,1,721
1051717,1,126
1052640,1,929
1052594,1,586
1050390,1,322
1052624,1,786
1049160,1,554
1048439,1,72
1052663,1,1382
1051260,1,480
1047438,1,92
1052633,1,865
1049897,1,286
1049023,1,583
1052661,1,1356
1052639,1,925
1049404,1,2668
1046764,1,1916
1052621,1,760
1047667,1,3577
1052210,1,802
1049521,1,265
1048445,1,83
1051457,1,256
1046872,1,234
1050918,1,55
1046948,1,301
1051046,1,96
1048446,1,87
1049311,1,828
1049740,1,288
1047690,1,3910
1046904,1,70
1051589,1,116
1048826,1,71
1050554,1,84
1048847,1,314
1052078,1,892
1049149,1,312
1048029,1,1233
1048468,1,309
1050649,1,155
1047264,1,407
1051420,1,182
1051309,1,99
1051601,1,286
1051481,1,188
1051605,1,308
1047477,1,336
1046882,1,292
1049016,1,533
1046900,1,418
1051136,1,230
1051734,1,309
1050384,1,265
1051347,1,226
1048902,1,616
1047600,1,2501
396758,3,475
409564,3,136
418792,3,799
1049179,1,129
1080186,4,182
409010,3,1539
400453,3,381
1048018,1,1015
1050961,1,71
1066524,4,1603
1047866,1,809
1087712,4,255
1083645,4,2431
409312,3,397
1055480,4,573
1067665,4,147
1053940,4,234
1060481,4,203
414764,3,549
1076865,4,306
1072726,4,207
414970,3,365
1203,3,149
1059262,4,357
400015,3,140
400540,3,269
1052275,1,266
1049854,1,431
1052256,1,150
396278,3,653
414809,3,910
385001,3,1423
404920,3,1415
413788,3,97
417702,3,226
385116,3,1474
388902,3,113
380020,3,52
395262,3,528
396985,3,229
402651,3,1712
396188,3,344
396307,3,123
396650,3,460
416028,3,153
1049074,1,608
3279,3,79
1048037,1,1397
409067,3,310
1087837,4,899
1052123,1,463
1079061,4,329
1051345,1,171
1072795,4,949
1052664,1,1388
1048046,1,1763
1047463,1,109
1081333,4,3061
1047526,1,1028
1050166,1,318
1052142,1,109
1047883,1,1221
1049053,1,952
1048434,1,116
1047172,1,1653
1048481,1,90
385382,3,123
397114,3,394
380357,3,333
419178,3,2908
382985,3,846
1049251,1,96
408181,3,488
1052526,1,155
380721,3,217
1052473,1,1071
1052528,1,177
1051443,1,118
1048596,1,272
2744,3,102
1048126,1,69
417992,3,811
386492,3,571
399663,3,313
1049525,1,313
413864,3,327
407696,3,646
1048975,1,922
403259,3,258
404213,3,877
1052163,1,161
413506,3,120
384224,3,121
2923,3,554
417990,3,799
401910,3,307
406288,3,412
378241,3,345
388929,3,88
389487,3,149
380058,3,230
418535,3,1049
409898,3,90
413088,3,624
409713,3,314
378038,3,980
383848,3,635
391885,3,181
392711,3,163
414699,3,173
389964,3,461
378622,3,329
388135,3,63
1959,3,204
389503,3,121
382552,3,77
413233,3,179
394542,3,1416
397075,3,131
416611,3,361
405425,3,124
418790,3,751
408909,3,1218
385586,3,78
2081,3,1135
386894,3,114
388141,3,305
380781,3,134
409220,3,1049
391262,3,1956
411436,3,1472
396724,3,162
3947,3,427
401924,3,290
387970,3,120
2164,3,4185
2025,3,205
383505,3,1872
396164,3,152
2381,3,548
403394,3,193
380589,3,108
399165,3,915
402374,3,110
396774,3,783
414406,3,1506
417292,3,1985
417351,3,2610
3989,3,51
392245,3,218
1051337,1,101
412751,3,386
401038,3,283
403128,3,808
385924,3,323
3623,3,771
400289,3,135
387742,3,211
381333,3,370
387059,3,605
405676,3,298
406127,3,312
380769,3,402
412519,3,354
409703,3,157
3419,3,416
410197,3,2001
394421,3,88
401050,3,380
396790,3,212
392678,3,127
380610,3,48
418661,3,705
381757,3,283
416135,3,174
383676,3,107
398142,3,626
380071,3,495
385226,3,1201
420499,3,389
385562,3,415
385724,3,55
415495,3,124
391103,3,212
399160,3,847
410006,3,277
379514,3,370
402236,3,1441
414850,3,1571
399470,3,88
409281,3,406
391780,3,203
382003,3,232
410660,3,2124
414126,3,920
398361,3,552
405809,3,76
385810,3,283
386685,3,82
3652,3,74
2222,3,639
380778,3,101
379663,3,671
382228,3,1259
408512,3,978
397420,3,271
397422,3,293
398410,3,365
2264,3,334
409401,3,733
400763,3,93
387732,3,812
420423,3,347
389017,3,95
805024,2,270
806354,2,97
806357,2,116
806356,2,111
805020,2,84
806353,2,106
805022,2,261
806360,2,171
806369,2,134
806366,2,229
806365,2,230
806368,2,112
806367,2,301
806362,2,209
806361,2,199
805032,2,48
805082,2,80
805084,2,43
802805,2,30
802802,2,51
802809,2,68
802808,2,59
802812,2,130
802810,2,113
805089,2,37
805085,2,65
805087,2,60
805092,2,113
805093,2,41
805094,2,35
805095,2,41
805090,2,57
805091,2,98
802816,2,221
802815,2,208
802814,2,178
802813,2,166
802823,2,80
802822,2,77
802821,2,73
805096,2,48
805097,2,52
805098,2,35
805099,2,39
806390,2,72
805061,2,616
806393,2,132
805062,2,660
805067,2,138
805068,2,158
805069,2,170
805063,2,671
805064,2,397
805065,2,417
805066,2,429
805070,2,400
1050800,1,91
1050919,1,69
1046894,1,369
1048830,1,99
1047864,1,745
1049800,1,335
1050901,1,148
1050906,1,210
1048824,1,67
1046999,1,475
1051097,1,204
1051094,1,155
1048805,1,157
1047839,1,251
1048912,1,923
1051088,1,103
1048919,1,980
1052041,1,458
1052278,1,281
1047116,1,674
1051965,1,65
1051602,1,290
1051958,1,736
1048670,1,114
1051955,1,703
1049517,1,234
1047330,1,269
1047331,1,224
1048775,1,136
1049985,1,75
1047204,1,2215
1049626,1,128
1047434,1,2116
1047550,1,1464
1047420,1,1948
1048997,1,308
1049607,1,393
1051918,1,134
1050803,1,112
1048164,1,447
1048167,1,465
1052538,1,250
1052539,1,266
1049486,1,353
1048268,1,1368
1052405,1,165
1052645,1,983
1048136,1,141
1051307,1,388
1052508,1,177
1047285,1,714
1049102,1,1063
1049585,1,294
1049464,1,92
1047271,1,524
1048121,1,259
1048365,1,143
1051523,1,587
1050432,1,75
1049206,1,192
1052608,1,632
1047492,1,529
1051059,1,220
1046820,1,952
1051052,1,171
1051172,1,322
1051054,1,183
1049093,1,859
1052486,1,328
1051028,1,92
1051027,1,86
1051269,1,524
1046910,1,67
1052220,1,186
1048080,1,383
1051248,1,349
1051249,1,358
1051476,1,114
1051591,1,116
1051233,1,255
1051232,1,246
1051593,1,171
1052679,1,1639
1048179,1,647
1051225,1,189
1052551,1,467
1047084,1,190
1049021,1,565
807064,2,128
799474,2,249
802733,2,62
796097,2,240
805218,2,49
798707,2,75
799492,2,39
800656,2,956
803920,2,47
805300,2,186
805422,2,57
802034,2,201
803379,2,105
804587,2,60
804469,2,87
803372,2,179
802658,2,351
800237,2,95
804039,2,75
807421,2,49
804155,2,317
806213,2,272
806450,2,2561
797409,2,1220
803192,2,232
803190,2,193
805926,2,48
800914,2,79
798509,2,136
797538,2,2159
802420,2,119
796885,2,291
796642,2,354
803274,2,374
800090,2,86
803915,2,88
804961,2,145
799832,2,238
798867,2,214
803750,2,54
798642,2,117
804808,2,628
799170,2,656
802995,2,93
803600,2,179
798758,2,414
803170,2,77
799621,2,65
796592,2,110
798647,2,137
799616,2,87
803055,2,233
799619,2,148
799991,2,2682
801119,2,287
800707,2,785
806934,2,81
802696,2,54
796237,2,309
805722,2,57
799629,2,107
802219,2,192
800806,2,603
797901,2,241
801467,2,118
807449,2,86
1050126,1,316
1051214,1,252
1048721,1,179
1047632,1,3006
1047633,1,3001
1051338,1,105
1050122,1,248
1048278,1,1531
1046893,1,361
1047865,1,800
1048834,1,70
1048958,1,440
1047628,1,2960
1048718,1,89
1048959,1,450
1048838,1,105
1052097,1,247
1050904,1,167
1051319,1,266
1049363,1,1868
1046891,1,349
1051675,1,127
1049910,1,212
1051558,1,1348
1052524,1,593
1052641,1,953
1048708,1,208
1050334,1,324
1052515,1,323
1046751,1,1568
1050333,1,299
1049348,1,1598
1049105,1,1124
1046873,1,238
1048811,1,132
1052632,1,854
1052513,1,269
1046758,1,1772
1047606,1,2643
1052628,1,823
1052509,1,176
1051533,1,812
1052627,1,811
1048127,1,80
1047832,1,88
1052622,1,787
1050204,1,156
1052066,1,734
1051095,1,161
1048241,1,993
1047153,1,1373
1049211,1,248
1046852,1,1445
1049328,1,1275
1047822,1,871
1051086,1,89
1046977,1,106
1048916,1,954
1048918,1,970
1048917,1,965
1047829,1,105
1052292,1,441
1047141,1,1014
1049561,1,241
1049676,1,238
1052605,1,598
1048901,1,603
1052601,1,580
1048900,1,572
1047814,1,738
1046848,1,1321
1046849,1,1374
1051990,1,270
1051197,1,83
1047494,1,540
1049553,1,83
1048698,1,84
1047249,1,169
1052277,1,275
1046957,1,76
1051062,1,241
1052392,1,375
1052273,1,259
1052031,1,305
1051738,1,340
1049540,1,196
1050767,1,157
1051295,1,159
1052382,1,196
1050081,1,490
1047586,1,2314
1050993,1,95
1051961,1,797
1051047,1,114
1047347,1,155
1052257,1,184
1047468,1,142
1051845,1,662
1051603,1,296
1050876,1,123
1046811,1,862
1046818,1,937
1051711,1,78
1048784,1,103
1051031,1,136
1050860,1,151
1049875,1,1149
1046802,1,484
1052488,1,348
1050866,1,327
1050865,1,309
1049879,1,1202
1049193,1,554
1047571,1,2007
1049198,1,774
1048783,1,63
1052119,1,426
1047566,1,1919
1048538,1,702
1052110,1,342
1049507,1,167
1052472,1,1065
1051814,1,167
1049187,1,433
1047673,1,3608
1047432,1,2107
1051016,1,289
1050169,1,377
1047676,1,3637
1048766,1,66
1049855,1,455
1047439,1,102
1051250,1,362
1051255,1,443
1050285,1,287
1048081,1,387
1048880,1,425
1049178,1,126
1051369,1,214
1051488,1,279
1051366,1,202
1050391,1,359
1050276,1,257
1048196,1,1020
1051358,1,148
1051477,1,118
1048500,1,133
1052561,1,74
1051909,1,384
1049027,1,641
1047887,1,1277
1048736,1,125
1078139,4,576
1049708,1,338
1052553,1,504
1051343,1,137
1051342,1,132
1050804,1,119
1048293,1,1828
1048970,1,683
1049146,1,206
1065986,4,1431
1054718,4,304
1071871,4,1328
1055367,4,843
1055368,4,861
1065515,4,103
1080691,4,125
1058623,4,380
1054021,4,663
1074475,4,95
1061294,4,244
1073827,4,127
1065648,4,454
1086695,4,309
1066068,4,291
1052866,4,635
1074924,4,458
1077870,4,565
1063906,4,1475
1072877,4,167
1055467,4,386
1080592,4,1310
1079827,4,1792
1058604,4,280
1058168,4,1380
1053032,4,1145
1078173,4,1275
1086803,4,581
1056777,4,1362
1053382,4,511
1082430,4,673
1079846,4,2261
1080839,4,293
1064906,4,198
1055676,4,90
1059357,4,333
1059599,4,433
1056086,4,1848
1087359,4,236
1065682,4,916
1081016,4,511
1081014,4,438
1067861,4,2194
1076108,4,132
1073513,4,107
1075495,4,1390
1067515,4,1079
1080158,4,109
1064360,4,117
1065456,4,894
1059339,4,155
1077324,4,69
1065349,4,721
1076486,4,2016
1074859,4,143
1064268,4,528
1079407,4,77
1052924,4,557
1075042,4,679
1070948,4,86
1067423,4,464
1053328,4,399
1076028,4,258
1056274,4,217
1055061,4,449
1086612,4,775
1065375,4,1155
1067797,4,285
1064168,4,580
1067674,4,335
1067681,4,374
1053431,4,353
1071383,4,137
1060499,4,481
1063086,4,275
1080420,4,273
1060024,4,967
1065832,4,515
1066800,4,962
1068306,4,526
1080651,4,537
1086787,4,372
1087637,4,112
1064075,4,650
1060394,4,1106
1059509,4,981
1061802,4,453
1066031,4,944
1083608,4,1534
1080733,4,935
1082911,4,603
1070413,4,276
1059693,4,121
1087658,4,289
1068336,4,987
1080621,4,76
1053626,4,1003
1060737,4,1126
1083689,4,267
1079009,4,2674
1059832,4,1624
1053966,4,1333
1059826,4,768
1059785,4,182
1081162,4,482
1086295,4,69
1076550,4,205
1058042,4,311
1065303,4,106
1047630,1,2972
1051736,1,325
1048964,1,624
1052029,1,276
1050765,1,134
1052381,1,178
1051693,1,376
1051291,1,114
1051728,1,256
1048560,1,1252
1049886,1,218
1049006,1,390
1048317,1,144
1047988,1,269
1052656,1,1130
1051284,1,198
1048717,1,82
1050594,1,981
1051165,1,189
1048430,1,86
1048148,1,162
1047335,1,256
1048667,1,55
1047337,1,267
1049195,1,606
1048140,1,189
1047323,1,82
1047203,1,2203
1052479,1,163
1048936,1,144
1048935,1,100
1047727,1,4611
1049185,1,364
1049341,1,1522
1051531,1,757
1052500,1,111
1051139,1,263
1047719,1,4493
1050717,1,109
1049051,1,914
1051003,1,111
1047428,1,2094
1047704,1,4209
1048593,1,247
1048475,1,383
1050701,1,77
1051910,1,392
1052281,1,287
1049543,1,238
1048853,1,211
1050095,1,88
1051463,1,407
1050925,1,125
1059007,4,1247
1079952,4,58
1086478,4,1901
1084299,4,317
1057182,4,1683
1079726,4,932
1055798,4,1676
1072891,4,183
1060156,4,697
1065566,4,133
799477,2,88
798389,2,268
796481,2,999
801766,2,910
802976,2,55
806097,2,87
806012,2,137
798674,2,52
797982,2,823
796130,2,359
801017,2,68
799879,2,518
802555,2,143
799809,2,97
800770,2,1052
805302,2,194
806633,2,48
798952,2,732
802551,2,100
803122,2,260
799787,2,311
796272,2,50
800022,2,767
801118,2,247
807216,2,77
801478,2,99
803018,2,128
798582,2,284
797499,2,1875
798611,2,599
802890,2,97
806451,2,2573
800643,2,761
806186,2,303
806582,2,184
802384,2,147
799334,2,389
799974,2,1868
802510,2,297
800732,2,367
798238,2,209
799329,2,182
798098,2,495
804425,2,324
799977,2,2243
387727,3,645
399485,3,87
416838,3,564
413396,3,115
406076,3,363
398295,3,380
382570,3,150
419914,3,372
405706,3,216
409069,3,335
402810,3,394
380487,3,560
401151,3,410
406386,3,70
1938,3,3598
395207,3,616
380538,3,260
418769,3,468
419254,3,4333
405913,3,1674
396957,3,116
3140,3,133
393609,3,200
404235,3,1208
413912,3,630
405493,3,518
405962,3,129
381476,3,1075
407699,3,684
397556,3,1199
360,3,401
383853,3,698
409430,3,644
402005,3,46
405572,3,676
384079,3,240
413970,3,265
389386,3,629
405231,3,442
3940,3,384
380090,3,232
398442,3,275
418979,3,585
391075,3,222
381377,3,171
400689,3,1042
378125,3,251
387894,3,329
414956,3,142
404815,3,607
398614,3,1135
417660,3,647
395870,3,50
396416,3,342
389431,3,537
401567,3,208
397473,3,458
415016,3,1753
381188,3,136
407916,3,199
379111,3,73
414389,3,890
381520,3,207
384815,3,293
407448,3,1710
384307,3,528
401510,3,112
398099,3,748
379285,3,1321
388772,3,420
413215,3,119
412670,3,389
394756,3,2638
412779,3,133
400974,3,141
390416,3,979
397076,3,229
389307,3,427
396360,3,412
419683,3,126
274,3,198
389290,3,127
381557,3,148
396517,3,733
3881,3,1159
2370,3,328
408155,3,132
400994,3,533
408856,3,232
385722,3,89
378287,3,674
403205,3,158
382663,3,617
399240,3,107
409002,3,1367
392579,3,398
398288,3,211
3371,3,216
414111,3,776
798455,2,77
806698,2,86
801146,2,228
805047,2,45
803063,2,306
799044,2,2464
798247,2,331
803282,2,570
800344,2,53
805171,2,138
800977,2,110
803006,2,46
796972,2,83
795916,2,495
800318,2,364
805836,2,66
798658,2,125
807357,2,74
801059,2,56
799249,2,942
802593,2,1014
806739,2,86
798335,2,399
799782,2,238
800306,2,122
799981,2,2306
805841,2,69
800316,2,322
803338,2,86
1069534,4,317
1081481,4,191
1073978,4,1552
1080456,4,226
1081159,4,450
1069503,4,315
1074714,4,783
1068557,4,85
1056967,4,204
1057997,4,2679
1069976,4,1229
1080959,4,893
1074776,4,1156
1047486,1,434
1049191,1,512
1048839,1,115
1052082,1,967
1052607,1,617
1046712,1,692
1046747,1,1411
1050239,1,231
1048277,1,1512
1047604,1,2602
1048627,1,237
1052655,1,1127
1049188,1,445
1049870,1,974
1049041,1,824
1052224,1,287
1048956,1,399
1048726,1,334
1046817,1,928
1051719,1,140
1049436,1,116
1048676,1,210
1049243,1,499
414269,3,111
414493,3,169
408095,3,435
391660,3,117
